file	type	nsrc	X	Y	Vx	Vy	Cov	json
Stim211.png	Scatter	3	-0.125120261581237	0.1967093240825	0.004150017127012	0.002516277844947	-0.000529845835765	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[-0.093297116486881479,-0.021869596864627694,-0.2304053907287287],[0.17033733018195868,-0.19276353699160376,0.28430225829105532]],'Sigma':[[[0.0184056411337636,0.015955467974307021,0.013401090996179045],[0.00606257837690741,-0.012526350066834698,-0.0042962532641267013]],[[0.00606257837690741,-0.012526350066834698,-0.0042962532641267013],[0.0091597299026842313,0.048678067261962471,0.0054919329257147528]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':1,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
Stim212.png	Scatter	2	0.130168444421171	-0.050088417575431	0.006246615727072	0.003627687883571	0.00035518655456	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[-0.013472027172804601,0.21013388486459128],[-0.0457208124586293,-0.14547109106263573]],'Sigma':[[[0.020546228176024653,0.00937428875294318],[0.002591153052444469,-0.0017822039788042852]],[[0.002591153052444469,-0.0017822039788042852],[0.0049458169346825289,0.016811766333815165]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':3,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
Stim213.png	Scatter	2	0.266815015483783	-0.10166978595945	0.004672876753016	0.017911850547249	0.000157100154747	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[0.0950337071889662,0.29906392680370864],[-0.29301568181222754,-0.03264970344265334]],'Sigma':[[[0.027373712043208369,0.0056511896928352337],[0.0049045996873881706,-0.00016850647038615509]],[[0.0049045996873881706,-0.00016850647038615509],[0.059870565072083541,0.025715984714756272]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':3,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
Stim214.png	Scatter	3	0.225482375164319	-0.033460151526268	0.00236483559053	0.003399065749342	0.000946534874482	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[0.16443014761412145,0.39684734209387074,0.20875342294963153],[-0.13797600114646841,0.077161953699020458,-0.078923073636607777]],'Sigma':[[[0.0052968540054191167,0.012477211418968655,0.01646664548282192],[0.00750961169881846,0.0043865101243904005,-0.00095018424195737]],[[0.00750961169881846,0.0043865101243904005,-0.00095018424195737],[0.026287227121433564,0.0086852001739326726,0.0079183073837770686]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':1,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
Stim215.png	Scatter	2	0.329874089387525	0.261261441131382	0.006153572422805	0.007557087912307	-0.001064565167108	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[0.30273428846753059,0.31930118188936152],[0.0465512970396981,0.35419216203284865]],'Sigma':[[[0.031026422389571064,0.007789399056053312],[0.00028753227424236976,-0.0019452980617558858]],[[0.00028753227424236976,-0.0019452980617558858],[0.024887834353996753,0.01096283936659352]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':3,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
Stim216.png	Scatter	3	-0.025465212524327	0.068319938893938	0.007751666331198	0.001813560692193	0.001265261075763	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[0.19420493715355985,-0.15250289057360508,-0.057785108256401957],[0.082016290426130914,0.23435296268050435,-0.050374707425481585]],'Sigma':[[[0.039795460068580105,0.038457327756042416,0.012857680348052141],[0.0069406139555950458,0.0056588220766875877,0.0019433437475382717]],[[0.0069406139555950458,0.0056588220766875877,0.0019433437475382717],[0.0040994702075327879,0.008306228743347379,0.0073204360156516688]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':1,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
Stim217.png	Scatter	3	0.092644987672417	0.214813517743117	0.003678939243498	0.001172181389567	-8.24033779252493E-05	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[0.11908858943845801,0.077284950834593177,0.30154390505395368],[0.21848475891042424,0.2561779667606402,0.089494840445076065]],'Sigma':[[[0.010063860233268527,0.0074117448415759934,0.058537809465885535],[0.00031052254109162472,0.00081184875074179848,-0.019098297641516604]],[[0.00031052254109162472,0.00081184875074179848,-0.019098297641516604],[0.002044705798544902,0.005267136397291817,0.012114376777989636]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':1,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
Stim218.png	Scatter	2	0.151715495661185	0.06308076818521	0.006677614206472	0.012601417479972	0.006767047854369	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[0.2050805802025257,0.10123858294875374],[0.27583408391659237,-0.023400552246241463]],'Sigma':[[[0.056946650117895334,0.00898788812227543],[0.004606200150514328,0.010267122523471086]],[[0.004606200150514328,0.010267122523471086],[0.047657002257354579,0.018266340774209092]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':3,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
Stim219.png	Scatter	2	0.057625581949167	0.175454857937564	0.005561501620575	0.007783351459542	0.004117729250248	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[0.094194506565703842,-0.035637629048315807],[0.19293403642144624,0.16764698772487152]],'Sigma':[[[0.0084987247302644852,0.018137570831692797],[0.0072732095580102961,0.00821365321987393]],[[0.0072732095580102961,0.00821365321987393],[0.012859144497574868,0.020251361981746117]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':3,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
Stim220.png	Scatter	3	-0.275396568720332	0.122567133035578	0.001272828028336	0.002804115730839	-1.83604957846463E-05	{'nscat':600,'msz':7,'w_px':540,'h_px':540,'Mu':[[-0.31577173909752065,-0.26788333265940506,-0.26113911541429252],[0.14717218549006605,-0.036877159586147373,0.27150104369348205]],'Sigma':[[[0.047267759075423126,0.0088885026765680285,0.001645513301148372],[0.011344236336849795,-0.005118839864969504,-0.00032617959438421932]],[[0.011344236336849795,-0.005118839864969504,-0.00032617959438421932],[0.0071321773151949396,0.014112407162181526,0.024876676685676703]]],'f':[],'ax':[],'colors':[[0.49019607843137253,0.19607843137254902,0.23137254901960785],[0.12156862745098039,0.47450980392156861,0.53725490196078429],[0.85882352941176465,0.63921568627450975,0.22745098039215686]],'color_idx':1,'canvas_clr':[0.75294117647058822,0.75294117647058822,0.75294117647058822],'color_angle':[],'color_lightness':0.5,'saturation':1,'cent_marker_sz':8}
